index,c1D,c2D,tot_c2D,f1D,f2D,area,mass,n_frags,lat_min,lat_max,lon_min,lon_max,drag,heat_flux,heat_flux_CT,heat_flux_TR,heat_flux_FM,density
source_0829_133953_300_212,2.8422717918841674e-05,0.0,0.0,6.157840682918803e-07,0.0,12.905025756461974,97.23674874355292,7,-54.095175481476666,-37.725029026457314,-117.09407919192888,-111.52738943576304,1.0,1.0,1.2776801753442228,1.069573070097456,1.0546190061085046,0.8623638454383014
source_0829_133953_300_213,4.590133595626513e-06,0.0,0.0,4.392273975084571e-06,0.0,25.516202713087875,228.3553140669787,20,-54.041934365023806,-40.353445434040985,-117.06836286541927,-112.25165146810954,1.0,1.0,0.7764892682059809,0.8549771729610391,0.9613519890501744,0.8969566330941561
source_0829_133953_300_214,7.517992288183966e-06,0.0,0.0,7.36465335382519e-06,0.0,22.756498676983437,188.41981119232676,17,-52.15790570430756,-38.56124939167031,-116.26171154194292,-111.75100966983717,1.0,1.0,0.8809057913296878,1.2378327544921135,0.928918728730153,1.1321219251762253
source_0829_133953_300_215,4.878281410755936e-06,0.0,0.0,4.770281949451061e-06,0.0,23.68248997936912,206.91804209520467,18,-54.13491949771075,-39.93499987909449,-117.10983832916452,-112.13344415107926,1.0,1.0,0.8163321224072014,1.2562000754667948,0.9381920613534558,0.8872157418656493
source_0829_133953_300_216,2.648413114604639e-06,0.0,0.0,2.416225782786441e-06,0.0,26.394535880289972,242.5845714406076,21,-52.82808571402508,-39.707569556397495,-116.54155309752618,-112.06823470789399,1.0,1.0,0.7555547170446592,0.9650221328079891,0.9974298197010935,1.0394483466485318
source_0829_133953_300_217,1.865395763755731e-06,0.0,0.0,1.7624070854926899e-06,0.0,23.68248997936912,213.4346238676858,18,-54.32614114510574,-40.27645548663088,-117.1956584050589,-112.23013396191705,1.0,1.0,0.8067761354146221,0.9954399232589664,0.9753807110970181,0.8676609334314394
source_0829_133953_300_218,3.3474790722456273e-06,0.0,0.0,3.307710778610584e-06,0.0,18.759570589384353,154.8438316853421,13,-54.22946632755563,-39.15458785578115,-117.15218332394323,-111.91618045299663,1.0,1.0,1.0104658755182898,1.076547014464924,0.9669274423180954,0.8774707935195345
source_0829_133953_300_219,2.601018910394985e-06,0.0,0.0,2.535460532082645e-06,0.0,20.921848573623517,176.61392434065243,15,-53.4502060177114,-39.19143885986907,-116.80822081955756,-111.92543934196573,1.0,1.0,0.902094216408966,1.2080627330590183,0.9894263249242583,0.962692993895114
source_0829_133953_300_22,1.996602837462716e-06,0.0,0.0,1.9597841680596417e-06,0.0,20.921848573623517,192.60330547798904,15,-54.704548808142434,-40.415633158255595,-117.36760624890685,-112.27016090689364,1.0,1.0,0.8509052284157466,0.7920801581652382,1.0325931914591364,0.8307530967489882
source_0829_133953_300_220,4.140873149620872e-06,0.0,0.0,4.085956564314763e-06,0.0,20.921848573623517,172.92409204810605,15,-54.74641875183006,-39.94410339972479,-117.38680686132008,-112.13677608959085,1.0,1.0,0.9046925613920647,1.100873129682976,0.9946060935405732,0.8268101010872295
source_0829_133953_300_221,2.914693999140317e-06,0.0,0.0,2.8351270259241446e-06,0.0,20.921848573623517,186.77376122023054,15,-52.85808299938341,-39.14161364659809,-116.55425441495156,-111.9111108242192,1.0,1.0,0.8845010680651564,1.0022578379153824,1.0973863326042892,1.0355535587594984
source_0829_133953_300_222,2.4163203152534278e-06,0.0,0.0,2.338460793671615e-06,0.0,20.921848573623517,178.280129975856,15,-53.554071922911824,-39.23982798674766,-116.853415604804,-111.93889466156625,1.0,1.0,0.8900882017365239,1.2810101406411505,1.0375035380400965,0.9506657886676999
source_0829_133953_300_223,7.162914307418095e-06,0.0,0.0,3.3011467092114444e-06,0.0,17.163580639699056,127.78224916980815,12,-52.56832504327602,-37.255957914478614,-116.43242210493791,-111.40053072321444,1.0,1.0,1.177124344521746,1.252622383234927,0.9747908443486925,1.0703365190344172
source_0829_133953_300_224,1.5840836970062e-06,0.0,0.0,1.5513518250021008e-06,0.0,20.921848573623517,199.27372176550185,15,-53.96354818523335,-40.137741623834884,-117.03352500802113,-112.19058987421391,1.0,1.0,0.8471688562846379,0.6767366349433571,1.012976478558476,0.905289369202335
source_0829_133953_300_225,3.6054645520869545e-06,0.0,0.0,3.3169237674268714e-06,0.0,25.516202713087875,221.69033410850557,20,-53.21871657889666,-39.667477026162985,-116.70819598629151,-112.05748494962405,1.0,1.0,0.7965013862136759,1.0797988256411768,0.9139115614661935,0.9902890057359872
source_0829_133953_300_226,1.1895924247943108e-05,0.0,0.0,1.1662891740260584e-05,0.0,18.759570589384353,146.3824122637357,13,-53.85608202539398,-38.66263384234512,-116.98595296831121,-111.78074841772522,1.0,1.0,1.1051166217801154,0.8748074110544218,1.0065534246303964,0.9168941024350078
source_0829_133953_300_227,6.473118562832449e-06,0.0,0.0,6.4251064181286566e-06,0.0,19.903104111114015,173.27606481085945,14,-52.28779533390318,-38.78423200472102,-116.31536590512603,-111.81239908974455,1.0,1.0,0.9718459258719877,0.6258675325178161,1.017225157545701,1.1132809527709573
source_0829_133953_300_228,3.014589477018258e-06,0.0,0.0,2.8386995033491402e-06,0.0,20.921848573623517,181.47122402313255,15,-52.65043107823708,-39.1094743522692,-116.4666368671679,-111.90215087651448,1.0,1.0,0.927204208570758,0.6905903252179686,0.9706671090533155,1.0629515283791788
source_0829_133953_300_229,2.456662442729341e-06,0.0,0.0,2.408005907339472e-06,0.0,20.921848573623517,179.35307193302154,15,-53.550844674138304,-39.2251359988708,-116.85200819028593,-111.93479548187004,1.0,1.0,0.8833563997725196,1.3334523789051906,0.9319299449153015,0.9510365717854924
source_0829_133953_300_23,1.0336392252358116e-05,0.0,0.0,2.2031870842154078e-06,0.0,17.163580639699056,126.20641168869021,12,-53.70805003876829,-37.58197472857973,-116.9213185928559,-111.48826243638747,1.0,1.0,1.1761950804989976,1.4659785176493747,1.0122657570942932,0.9260241103684838
source_0829_133953_300_230,2.3571217452028613e-06,0.0,0.0,2.320039944492258e-06,0.0,19.903104111114015,169.45926091542964,14,-53.85633226595646,-39.33762390782741,-116.98606356347112,-111.9664107453581,1.0,1.0,0.9302162207620058,1.1267544110895953,0.9588784633981816,0.9168671554301105
source_0829_133953_300_231,3.7443557624907352e-06,0.0,0.0,2.9215129684345698e-06,0.0,26.394535880289972,238.9392637232266,21,-52.40727103404556,-39.142510495198515,-116.36496290587561,-111.91059862952042,1.0,1.0,0.7477217087911182,1.4212790064035754,0.9633670284607065,1.0963365993080691
source_0829_133953_300_232,6.93128631103817e-06,0.0,0.0,6.8714241585610125e-06,0.0,18.759570589384353,150.71386008251375,13,-53.54885222736966,-38.54898870340764,-116.85113938725549,-111.74924637901916,1.0,1.0,1.049363228448502,1.1364729800900082,1.0521284337591696,0.9512648094795425
source_0829_133953_300_233,1.042396043729818e-05,0.0,0.0,7.428155445632356e-06,0.0,17.163580639699056,124.89252594871787,12,-54.8619772984286,-38.73976894751748,-117.44084857538066,-111.80295980110495,1.0,1.0,1.182853592405576,0.8659681970904191,1.0492006255896693,0.8066142979726946
source_0829_133953_300_234,2.625362033124018e-06,0.0,0.0,2.5155746116167776e-06,0.0,23.68248997936912,209.4410410051714,18,-53.826715080797875,-39.83298996060707,-116.97299097982952,-112.10448915643663,1.0,1.0,0.8179627746999216,1.1656780091333105,0.9747101396938549,0.9201028009035097
source_0829_133953_300_235,3.122027629062463e-06,0.0,0.0,3.0820509043794075e-06,0.0,17.163580639699056,145.10205018145075,12,-54.89636185160659,-39.217958825814485,-117.45586282814416,-111.93454204184643,1.0,1.0,1.1002967596571143,0.8234567699042113,0.9004882932749037,0.8129172321398638
source_0829_133953_300_236,1.7313123436465005e-06,0.0,0.0,1.6300550145231796e-06,0.0,23.68248997936912,214.95219531265826,18,-52.801085661224455,-39.30942895714639,-116.53013145737877,-111.9573849858408,1.0,1.0,0.8198446878439849,1.1126849675716026,0.9392342744708707,1.0429754741844266
source_0829_133953_300_237,2.7580054043727824e-06,0.0,0.0,2.675605870527953e-06,0.0,22.756498676983437,206.55315011430707,17,-53.16095032832035,-39.76252787384545,-116.68338329406177,-112.08415259075363,1.0,1.0,0.8429846841057969,0.6468279050750259,1.0392973427024914,0.9973502007166849
source_0829_133953_300_238,6.484446162552993e-06,0.0,0.0,3.837352727908971e-06,0.0,17.163580639699056,118.02230444839037,12,-51.758354028460175,-37.139090603439314,-116.0986902605957,-111.36904844390159,1.0,1.0,1.2035384061298673,0.9151893113988536,1.008631148401935,1.18619537493167
source_0829_133953_300_239,7.01226438270741e-06,0.0,0.0,6.900366141926462e-06,0.0,18.759570589384353,148.6226937523733,13,-53.62440250072203,-38.77847918885691,-116.88413049672418,-111.81232704175156,1.0,1.0,1.1030767602640694,0.6572400346549757,0.9040436445993475,0.9426428073795153
source_0829_133953_300_24,5.89386085618905e-06,0.0,0.0,5.565186875000627e-06,0.0,17.163580639699056,144.1141350346021,12,-53.069125953960786,-38.46666918003286,-116.64406499516053,-111.72671134907374,1.0,1.0,1.1435697319325175,0.5055935579410121,0.951803982004495,1.0087049914396071
source_0829_133953_300_240,5.13514596078693e-06,0.0,0.0,1.249253467339173e-06,0.0,15.12956827694223,108.56257529098835,9,-53.16161564755393,-37.337283271199716,-116.68477468458599,-111.42281824612935,1.0,1.0,1.2297305830562517,1.2280608744472712,0.9825743196177704,0.979138696273367
source_0829_133953_300_241,2.715614864137448e-06,0.0,0.0,2.4789186080509396e-06,0.0,26.394535880289972,252.8844553390724,21,-52.49824542727379,-39.47140794474603,-116.4028859728702,-112.00191130102338,1.0,1.0,0.7255139297466527,1.196832463445615,1.0289650857347243,1.083675924435564
source_0829_133953_300_242,9.169535279029839e-06,0.0,0.0,8.946420629207807e-06,0.0,19.903104111114015,165.91529972859547,14,-52.156079212973715,-38.21402522941892,-116.26095985325459,-111.65681222268704,1.0,1.0,0.9784050888094908,1.1184110959661149,0.966677305536772,1.1323901185748824
source_0829_133953_300_243,1.9051119127008308e-06,0.0,0.0,1.8578034959304546e-06,0.0,19.903104111114015,161.6330114272546,14,-54.37710239447107,-39.27720991935708,-117.2186513628548,-111.95007736357776,1.0,1.0,0.9500427330207764,1.3719870087446426,0.9700790377049118,0.8625538427728789
source_0829_133953_300_244,2.4123105481650748e-06,0.0,0.0,2.2317605770094673e-06,0.0,25.516202713087875,222.27436765418085,20,-53.68226759288675,-39.877004262773546,-116.90946859597283,-112.11663149570388,1.0,1.0,0.7794568351606762,1.2327974728932556,1.0690745173551068,0.9361202622370732
source_0829_133953_300_245,5.231994257648685e-06,0.0,0.0,5.731062406866272e-07,0.0,15.12956827694223,106.58927267767288,9,-53.67312065134722,-37.39029007615093,-116.90683376580994,-111.43731082574847,1.0,1.0,1.238030968516756,1.3597539399457577,1.0034517115615225,0.9163806087590578
source_0829_133953_300_246,2.9672749819366348e-06,0.0,0.0,2.9398213678977214e-06,0.0,18.759570589384353,161.60915058251817,13,-53.28571586223958,-39.097851731561875,-116.73704667120181,-111.89973479304258,1.0,1.0,1.0124330943180306,0.621159446961002,0.9820848485198033,0.98218763392124
source_0829_133953_300_247,2.8592397552175418e-06,0.0,0.0,2.602186163991327e-06,0.0,27.28186131815145,259.0894324308955,22,-51.88688917349444,-39.24450478267412,-116.15064077864554,-111.93831724726812,1.0,1.0,0.7351232659645323,0.9843736439995991,0.9302594740057727,1.1728740714967565
source_0829_133953_300_248,1.9427949466805295e-06,0.0,0.0,1.86205087648883e-06,0.0,23.68248997936912,224.66997981813995,18,-54.66343203381697,-40.78045500092212,-117.34878392311246,-112.37426058270155,1.0,1.0,0.7897272564960135,0.6009809494716687,0.9044241828605462,0.8346519676963775
source_0829_133953_300_249,2.788219968311146e-06,0.0,0.0,2.6018385140824662e-06,0.0,26.394535880289972,245.2192725425411,21,-53.53348975073352,-40.298534106933666,-116.84444402617075,-112.2354732003451,1.0,1.0,0.7546984754655601,0.651954803202902,0.9257352109979944,0.953032325944301
source_0829_133953_300_25,5.630344153232925e-06,0.0,0.0,5.570059219750512e-06,0.0,19.903104111114015,162.22948531050088,14,-52.74852401790744,-38.53988299803359,-116.50793539247974,-111.74597715997899,1.0,1.0,0.9926112721766414,1.0351977275704929,0.916571969401371,1.0498850896890657
source_0829_133953_300_250,9.247644426694514e-06,0.0,0.0,8.642556462379325e-06,0.0,19.903104111114015,162.8309144511428,14,-52.716719441060775,-38.761565583059756,-116.49452786485188,-111.80667972898141,1.0,1.0,1.0152783360989597,0.6695303758188457,1.0965828634833106,1.0540965336002657
source_0829_133953_300_251,1.45039464782801e-06,0.0,0.0,1.414368568597446e-06,0.0,20.921848573623517,197.29909955791015,15,-54.034474444255586,-40.16276962290718,-117.06504249883551,-112.19775098988035,1.0,1.0,0.8523903863637123,0.660941444727016,0.9889373817835281,0.897744836441887
source_0829_133953_300_252,2.7907460134149393e-05,0.0,0.0,2.3397669951630284e-05,0.0,18.759570589384353,145.34937223020017,13,-53.00557347928645,-37.90168640724403,-116.61693829711336,-111.57340492494347,1.0,1.0,1.102936370445417,1.217678673541395,1.0413817769388578,1.0166936313571742
source_0829_133953_300_253,2.6397607872368493e-06,0.0,0.0,2.3927524204214734e-06,0.0,27.28186131815145,250.35078187094328,22,-52.68356028151969,-39.42793783815869,-116.48056616335951,-111.98995674718145,1.0,1.0,0.7187827120237255,1.4237250602212494,1.0798612175249704,1.0585137663817539
source_0829_133953_300_254,2.573338676320499e-06,0.0,0.0,2.46719754903868e-06,0.0,17.163580639699056,134.55075105829587,12,-55.37684800416556,-39.412257649886854,-117.6807372151751,-111.98910379557228,1.0,1.0,1.149720613308309,0.5617647031629943,1.0072230781999278,0.7665398848056357
source_0829_133953_300_255,2.6278324135076508e-06,0.0,0.0,2.5968303021262074e-06,0.0,20.921848573623517,190.37651184985228,15,-54.11978320992479,-39.80789362363065,-117.10307688308309,-112.09775738342037,1.0,1.0,0.8437464445454674,1.240336632208625,0.928107869392666,0.8887908133392014
source_0829_133953_300_256,8.453996956624716e-06,0.0,0.0,2.222962961484498e-07,0.0,12.905025756461974,95.95998737748741,7,-54.37158375888105,-37.60521427649053,-117.21835007280123,-111.49544165860871,1.0,1.0,1.284383048499013,1.2629573224321584,0.9636016023148058,0.832445642707987
source_0829_133953_300_257,1.693054847589856e-06,0.0,0.0,1.6554308372995763e-06,0.0,20.921848573623517,188.40526469053538,15,-53.04314892354601,-39.24825022434544,-116.63296886213402,-111.94076644909529,1.0,1.0,0.8729147890176674,1.0560119430282606,1.0130440475045956,1.0119655653822053
source_0829_133953_300_258,1.869102854474869e-06,0.0,0.0,1.6000557438999863e-06,0.0,26.394535880289972,248.01289684778132,21,-52.6843047302188,-39.56854103358736,-116.48087936124449,-112.02919278586855,1.0,1.0,0.7362084423131267,1.1524530527981784,0.9222114606725671,1.0584142709117716
source_0829_133953_300_259,1.7671427707053969e-06,0.0,0.0,1.7163851907531225e-06,0.0,20.921848573623517,185.16092185086646,15,-53.34357887241099,-39.474791144383396,-116.76202898238408,-112.00403684798422,1.0,1.0,0.8890703214939619,0.8867016462686348,1.0198348547752893,0.975266814292666
source_0829_133953_300_26,4.81262377151568e-06,0.0,0.0,4.7570390101503435e-06,0.0,19.903104111114015,165.89272469079205,14,-52.77625630163548,-38.94103397692168,-116.51964033970228,-111.85601355478607,1.0,1.0,1.004869824985125,0.558000840932927,0.9251371745756047,1.0462315636950301
source_0829_133953_300_260,1.8504791753356028e-06,0.0,0.0,1.8111806112663942e-06,0.0,20.921848573623517,182.41276961444993,15,-54.60508632503526,-40.015961788960475,-117.32213407991482,-112.15681501310574,1.0,1.0,0.8677111825140318,1.1511995343009307,1.0537810436573136,0.8402299439920521
source_0829_133953_300_261,2.9484233875016038e-05,0.0,0.0,2.925405391229763e-05,0.0,19.903104111114015,157.38239361237459,14,-51.79218957341004,-37.92076007238499,-116.11210664493801,-111.57747086446709,1.0,1.0,1.0452027728670328,0.9107219556634858,0.9508902969715946,1.187591695703107
source_0829_133953_300_262,2.0348500392717476e-06,0.0,0.0,1.7609674126672914e-06,0.0,27.28186131815145,260.8185002902637,22,-52.255968092119566,-39.37608581773216,-116.302193880714,-111.9751395623191,1.0,1.0,0.7145710141563522,1.1957826772341993,1.077499935792252,1.117859142227676
source_0829_133953_300_263,5.144102906817677e-06,0.0,0.0,4.969902534956994e-06,0.0,20.921848573623517,184.70110020704593,15,-52.60881667044062,-38.991402687643635,-116.44916610847739,-111.8694592039489,1.0,1.0,0.8982816943293203,0.952919708067154,0.9158179070371976,1.0685589071321835
source_0829_133953_300_264,6.078621904584013e-06,0.0,0.0,5.94814214460726e-06,0.0,19.903104111114015,158.31309174773395,14,-52.51900524933693,-38.329639275946086,-116.41155945883882,-111.68862418836765,1.0,1.0,1.0258557449745562,0.9623406103366486,1.0561910121875502,1.0808151990381414
source_0829_133953_300_265,1.459840133550251e-06,0.0,0.0,1.3523165216522415e-06,0.0,23.68248997936912,212.71961959006205,18,-54.00620018473956,-40.040142831974435,-117.0524662245967,-112.1629631395009,1.0,1.0,0.8090977538541142,1.0745847079767394,0.910522380007267,0.9007418694634209
source_0829_133953_300_266,4.197436989762285e-06,0.0,0.0,3.796741037231932e-06,0.0,26.394535880289972,239.29505737510095,21,-53.25156031901113,-39.913192162902135,-116.72232876791206,-112.12634850598765,1.0,1.0,0.7541388856004594,1.012276662879234,0.9559634722641118,0.9863060135934318
source_0829_133953_300_267,1.161575252292781e-05,0.0,0.0,1.1512498158450235e-05,0.0,20.921848573623517,166.10429186269292,15,-53.25984837431046,-38.69002122685781,-116.72589817369312,-111.78726169507108,1.0,1.0,0.9423978233407466,1.4076800964624407,1.0639090126546031,0.9853044927488598
source_0829_133953_300_268,1.4562053181037003e-05,0.0,0.0,4.885891158767919e-06,0.0,17.163580639699056,118.69544547762219,12,-54.157142629911654,-38.0277607684366,-117.12079343316117,-111.60864582325591,1.0,1.0,1.2045341857379093,1.1406460033621428,1.0386278006113026,0.8717035861783218
source_0829_133953_300_269,4.417234638047035e-06,0.0,0.0,4.358634883017132e-06,0.0,19.903104111114015,158.42364949831529,14,-55.02318618728707,-39.52093857004663,-117.51463316558845,-112.0184358413924,1.0,1.0,0.9576758913869068,1.4215351852481972,0.9534298213344442,0.8014265213591922
source_0829_133953_300_27,1.686645906732912e-05,0.0,0.0,6.0129309656931085e-06,0.0,15.12956827694223,92.97930152656583,9,-52.72538758465644,-37.66020019868866,-116.49983132415657,-111.5090808348613,1.0,1.0,1.287100573330584,0.5365734128401397,0.9877165785985744,1.021200489690029
source_0829_133953_300_270,9.064796918426612e-06,0.0,0.0,9.02917677803039e-06,0.0,19.903104111114015,165.39633025799418,14,-53.01871542885811,-38.615836664406174,-116.62254132322941,-111.76681279347596,1.0,1.0,0.9532984935814163,1.2973918825559774,1.0343157121668816,1.0150367182211
source_0829_133953_300_271,2.9451349480459152e-06,0.0,0.0,2.8585679754389304e-06,0.0,22.756498676983437,203.08317608651933,17,-52.8253430250969,-39.487353579894034,-116.54039107426414,-112.00695893705903,1.0,1.0,0.8523380077935879,0.7296428745331046,1.0144487064376766,1.039808216405676
source_0829_133953_300_272,1.1949047967343878e-05,0.0,0.0,1.1889453898739077e-05,0.0,20.921848573623517,188.90872152595082,15,-52.14279391996628,-38.660613095394005,-116.25548782967485,-111.77817255581904,1.0,1.0,0.8837512724250667,1.1102981801571823,1.0223032038036226,1.1343411715878438
source_0829_133953_300_273,5.228404083371265e-06,0.0,0.0,2.2297506776514098e-06,0.0,17.163580639699056,127.2225080018579,12,-52.90306216890455,-37.51136123640066,-116.5736775202199,-111.46886424950212,1.0,1.0,1.1791310137505442,1.1698234304159083,1.0623530690620102,1.024411878420561
source_0829_133953_300_274,5.5652456288667625e-06,0.0,0.0,2.2168720793525054e-06,0.0,17.163580639699056,113.99703747478785,12,-52.515499050693315,-37.36810106715646,-116.4108303644528,-111.43053129779986,1.0,1.0,1.215748257572082,0.9907071504227148,0.9667146839608425,1.0679481541583413
source_0829_133953_300_275,2.0426300818794102e-06,0.0,0.0,2.019676377806867e-06,0.0,20.921848573623517,198.18951621224184,15,-55.849993919622584,-40.70149007737409,-117.90613839617052,-112.35272765610189,1.0,1.0,0.8118359914032522,1.4668300804878958,0.998512899786405,0.732067097008873
source_0829_133953_300_276,6.1010961365476046e-06,0.0,0.0,5.824233047180272e-06,0.0,18.759570589384353,152.18543526204428,13,-52.70182418628339,-38.4509943038356,-116.48825436273837,-111.72197653214471,1.0,1.0,1.0876402382029893,0.6266618440147951,1.0782796926088147,1.0560774786064038
source_0829_133953_300_277,5.2051367208135656e-06,0.0,0.0,4.6127610789925555e-06,0.0,18.759570589384353,144.31455804821138,13,-52.987969099420305,-38.39193869987392,-116.60943651434619,-111.70628871475206,1.0,1.0,1.1422855121263051,0.5501510913542536,0.989428254137417,1.0189058985024515
source_0829_133953_300_278,5.911361012477153e-06,0.0,0.0,5.858126379876261e-06,0.0,18.759570589384353,150.05077541357747,13,-54.17040618959166,-38.842283979495825,-117.12571166862104,-111.83005885046637,1.0,1.0,1.0408815994580454,1.19788921319524,1.001302121222103,0.8835380980846944
source_0829_133953_300_279,1.4255869597299222e-05,0.0,0.0,1.3772215432417134e-05,0.0,18.759570589384353,143.53151232519082,13,-52.34149211462634,-38.024403218204476,-116.33762766234105,-111.6061097140623,1.0,1.0,1.130678112741062,0.6741003568889261,1.0300944904426212,1.105570086839576
source_0829_133953_300_28,1.829089780653561e-05,0.0,0.0,1.4733582289094826e-05,0.0,18.759570589384353,144.87848857074286,13,-53.24696316413315,-37.958102209050494,-116.72034939722226,-111.58878805484926,1.0,1.0,1.1047783966611153,1.267532814758472,0.9013293920074422,0.9868621123759591
source_0829_133953_300_280,9.079137231898558e-06,0.0,0.0,3.054427603066401e-06,0.0,15.12956827694223,89.20360894153731,9,-52.666736934522575,-37.604019946888485,-116.47527049606092,-111.49404011804923,1.0,1.0,1.2987035215002303,0.5203900496864008,0.9373563885460316,1.0256532490442263
source_0829_133953_300_281,1.9340070420771507e-06,0.0,0.0,1.8756267485819933e-06,0.0,20.921848573623517,188.73179032325183,15,-52.89811620173876,-39.33223563067573,-116.57123176078854,-111.96398447949801,1.0,1.0,0.8905142669449142,0.7702869416581635,0.9395102577541145,1.0303863593258868
source_0829_133953_300_282,1.3813483653209633e-05,0.0,0.0,9.790186056402028e-06,0.0,17.163580639699056,140.2135623984616,12,-53.503516238748595,-38.037601407513044,-116.83139375795689,-111.61059525788517,1.0,1.0,1.150165667942366,1.0820220576406072,0.9059821004838972,0.956491377099958
source_0829_133953_300_283,9.196716338252455e-06,0.0,0.0,5.377280868357204e-07,0.0,15.12956827694223,91.61209130502247,9,-52.02913752259303,-36.63501655782017,-116.21007339081967,-111.23651676649787,1.0,1.0,1.2696489203578105,1.2046269570449581,1.0824993112257375,1.123098606399625
source_0829_133953_300_284,2.8251763795295384e-06,0.0,0.0,2.7862272047318726e-06,0.0,19.903104111114015,172.069727076361,14,-54.38515347805513,-39.82541519165603,-117.22228836848126,-112.1031359584416,1.0,1.0,0.9227113262380282,0.9128807902026675,1.0124537769198347,0.861750670874416
source_0829_133953_300_285,1.9373326979817343e-05,0.0,0.0,5.992375896601843e-07,0.0,15.12956827694223,102.56080743849279,9,-52.55671198311715,-36.77675448716557,-116.4284158784694,-111.27398515577451,1.0,1.0,1.2399340819406781,1.405244911939464,0.9396786289917014,1.0552105071449795
source_0829_133953_300_286,3.1085211219309174e-06,0.0,0.0,2.8885405132239583e-06,0.0,27.28186131815145,280.3531274976003,22,-51.93349958514209,-39.58033232441215,-116.16965910490329,-112.03161048375995,1.0,1.0,0.7120738689232113,0.6412372597646293,1.0535825615598453,1.1657209745893415
source_0829_133953_300_287,2.9902643799503782e-06,0.0,0.0,2.9442541760182905e-06,0.0,18.759570589384353,154.95128791557892,13,-54.170872287882624,-39.42665038848224,-117.12591982418624,-111.99179057141849,1.0,1.0,1.0484723324250844,0.5224505538854524,1.012242529339565,0.8834900073783559
source_0829_133953_300_288,1.3785262336002823e-05,0.0,0.0,8.500798124644326e-06,0.0,17.163580639699056,136.22490638310038,12,-53.700608758165636,-38.03440787203612,-116.9176762931292,-111.60989942444445,1.0,1.0,1.1568598590036119,1.1416070316022089,1.0876126078563564,0.9320723689840713
source_0829_133953_300_289,8.171039798564753e-06,0.0,0.0,7.914869812220005e-06,0.0,22.756498676983437,201.97585830745106,17,-51.568949900976236,-38.78168055356083,-116.02182362748476,-111.81079789783485,1.0,1.0,0.8843764245690462,0.6153129467631582,1.063109255671787,1.2233127285001568
source_0829_133953_300_29,2.9252990853589392e-06,0.0,0.0,2.7232514777653094e-06,0.0,27.28186131815145,259.4287978051866,22,-52.83420436580612,-39.795064046275925,-116.54414207432865,-112.0926651203816,1.0,1.0,0.7135346100670994,1.0812737180066385,0.916352648251763,1.03865460591597
source_0829_133953_300_290,3.4835507819124303e-06,0.0,0.0,2.5035493484981686e-06,0.0,26.394535880289972,249.33139824297783,21,-52.62759715353326,-39.764776539460364,-116.45704704760155,-112.08404179265062,1.0,1.0,0.7588526927805874,0.701825401017651,1.0251805332218893,1.0660262363223239
source_0829_133953_300_291,2.048829588554952e-06,0.0,0.0,1.9365249611658086e-06,0.0,23.68248997936912,208.5619394495329,18,-53.67727913961516,-39.998541618910274,-116.90728143623512,-112.15096307375045,1.0,1.0,0.8263325463691403,0.7913989660951782,0.9002589977561875,0.9366800552284569
source_0829_133953_300_292,2.9212503719722104e-06,0.0,0.0,2.1739768479855925e-06,0.0,25.516202713087875,230.17264954276447,20,-52.89932144720185,-39.548485275582784,-116.57174359485062,-112.02389165981296,1.0,1.0,0.7757018510679986,1.1211507671975625,0.9412200010799094,1.0302315236731756
source_0829_133953_300_293,1.6383779905184096e-06,0.0,0.0,1.4137249738643831e-06,0.0,26.394535880289972,244.22228270787733,21,-53.86657582001644,-40.24562114191828,-116.99058828473925,-112.22075370739526,1.0,1.0,0.7241322159542748,1.1985290221502394,0.9681618597798585,0.91575135364825
source_0829_133953_300_294,5.0035252396668235e-06,0.0,0.0,6.758463628742106e-07,0.0,17.163580639699056,118.62480393222665,12,-53.742903501211124,-37.488290347387505,-116.93696393628272,-111.46332850575749,1.0,1.0,1.1990049488954164,1.465336290591304,1.0693269472892712,0.9170852368620536
source_0829_133953_300_295,2.918315409515618e-05,0.0,0.0,2.8992806832994766e-05,0.0,19.903104111114015,161.023377192109,14,-51.54422480277213,-37.7254178378582,-116.0118721944909,-111.52467934817182,1.0,1.0,1.0185040626116344,1.0892931685564426,0.9884366702254097,1.227362534617382
source_0829_133953_300_296,6.01050504712508e-06,0.0,0.0,4.298373830313729e-06,0.0,18.759570589384353,142.0555265960669,13,-52.43970490615248,-37.51918659700602,-116.37846753011635,-111.47040371213382,1.0,1.0,1.117109677351548,1.237947027100045,0.9565017509343164,1.091777256940822
source_0829_133953_300_297,1.0521467845873316e-05,0.0,0.0,7.131365422630154e-06,0.0,17.163580639699056,118.68104087530081,12,-52.544773289137765,-37.23196932825878,-116.42289582242822,-111.39424665511754,1.0,1.0,1.1997393517429022,1.1799900797413279,0.94071514607237,1.0674556908283062
source_0829_133953_300_298,2.8298939878349586e-06,0.0,0.0,2.6836506915595137e-06,0.0,23.68248997936912,210.73427788959063,18,-52.18685192369695,-39.13763093498128,-116.27364550653338,-111.90928148010661,1.0,1.0,0.8405455870957295,0.8043147439531725,0.9188176403404804,1.127885986653391
source_0829_133953_300_299,2.1446346109429172e-06,0.0,0.0,2.0971438715600144e-06,0.0,19.903104111114015,166.32794075706624,14,-53.44696782727977,-39.22333656426672,-116.80681494581901,-111.93448813988796,1.0,1.0,0.9735185593726149,0.779690222470542,1.0062896098763752,0.9630717249683804
